Print File Name,Date,Total Print Time,Estimated Material Area (in),Estimated Material Length,Print Length,Print Area,Estimated Percentage of Waste,Material,Ink Consumption cc sq ft,Printer,Minutes of Print Time,Total Ink Used For Print,Day of Week,Empty Space
AMA Mag Layout 12x24 NEW with Figure  8-28-24_MAG24.eps,9/3/2024,0 days 00:05:59,1263,52.64,22.63779528,543.6190247,0.569581136,"Magnet 24""",0.99546185,Roland,5.983333333,3.758,Tuesday,719.3809753
AMA Mag Layout 12x24 NEW with Figure  8-28-24_P2_MAG24.eps,9/3/2024,0 days 00:11:13,2975,123.98,33.97559055,815.8823408,0.725753835,"Magnet 24""",2.984724486,Roland,11.21666667,16.911,Tuesday,2159.117659
American Eagle  Rear Loader #102 A 6 13 24  (Type)_HPW36.eps,6/13/2024,0 days 00:24:02,5242,145.6,115.5972441,3614.006753,0.310567197,"High Performance White 36""",0.340754206,Roland,24.03333333,8.551999999,Thursday,1627.993247
American Eagle IZUZU #106 DOORS 7 23 24_HPW36.eps,7/24/2024,0 days 00:09:59,2663,73.97,43.97204724,1430.909278,0.462670192,"High Performance White 36""",0.253500348,Roland,9.983333333,2.519000001,Wednesday,1232.090722
American Eagle IZUZU #106 DOORS 9 24 24_v2_HPW54.eps,9/24/2024,0 days 00:08:57,2708,50.14,20.13897638,818.141951,0.697879634,"High Performance White 54""",0.256092479,Roland,8.95,1.455,Tuesday,1889.858049
American Eagle izuzu reflective logo #106 7 23 24_RFVW48.eps,7/24/2024,0 days 00:21:56,5734,119.46,89.45787402,3534.818711,0.383533535,"Reflective White Vinyl 48""",0.305572672,Roland,21.93333333,7.501,Wednesday,2199.181289
American Eagle Rear Loader 102 logos B 6 13 24_Friendship Village Bocce 6-13-24_HPW36.eps,6/13/2024,0 days 00:15:00,3040,84.46,54.45826772,1854.604179,0.389932836,"High Performance White 36""",0.442574221,Roland,15,5.699999999,Thursday,1185.395821
ANOTHER WILD GOOSE CHASE MAG 18x13.5  10-11-2021_MAG24.eps,3/22/2024,0 days 00:05:04,1540,28.51,13.51377953,243.434245,0.841925815,"Magnet 24""",0.221825816,Roland,5.066666667,0.375,Friday,1296.565755
Army Corpantna_Department of Defense_HPW30.eps,3/29/2024,0 days 00:05:00,1187,39.57,9.569291339,243.7494411,0.79465085,"High Performance White 30""",0.493293439,Roland,5,0.835,Friday,943.2505589
ASSUMPTION FISH FRY SOLD OUT  EZ-DOT  SMALL 1x3  2-28-24_EDW54.eps,2/28/2024,0 days 00:07:58,1617,29.94,14.94448819,727.296464,0.550218637,"Ez Dot (White) 54""",0.817119331,Roland,7.966666667,4.127,Wednesday,889.703536
Assumption Golf Tour 3x8 banner  2024  8-5-24_BAN38.eps,8/5/2024,0 days 00:20:00,4864.38,128.01,98.01377953,3529.846647,0.274348088,"Banner 38""",0.271001008,Roland,20,6.643000001,Monday,1334.533353
Atech Ernst Concrete Fairborn OH_HPW36.eps,7/5/2024,0 days 00:18:57,4401,122.26,62.26377953,1908.980999,0.566239264,"High Performance White 36""",0.056272044,Roland,18.95,0.745987936,Friday,2492.019001
Atech ERNST decal 9 25 24_HPW36.eps,9/26/2024,0 days 00:06:03,2190,60.83,30.83346457,936.1355461,0.572540847,"High Performance White 36""",0.01984328,Roland,6.05,0.129,Thursday,1253.864454
ATTENTION Mags 12x12  3-14-24_MAG24.eps,3/18/2024,0 days 00:07:59,1296,53.99,23.99330709,551.8366168,0.574200141,"Magnet 24""",0.580606633,Roland,7.983333333,2.225,Monday,744.1633832
AW Banner NEW 24x60  7-1-24_BAN63.eps,7/1/2024,0 days 00:15:00,4213.44,66.88,51.88425197,3206.732748,0.238927634,"Banner 63""",0.810409911,Roland,15,18.047,Monday,1006.707252
Backsplash & Mirror_HPW48.eps,5/13/2024,0 days 00:14:54,4745,98.86,38.86141732,1433.550256,0.697881927,"Water Damaged HP White 54"" to 48""",1.115064751,Roland,14.9,11.10070388,Monday,3311.449744
Banner #2  BD PopUp 60thCheckboxes   5-13-24_RUB36.eps,5/13/2024,0 days 00:17:02,3697,102.71,87.70826772,2762.775902,0.25269789,"Roll-up Banner 36""",0.719172336,Roland,17.03333333,13.798,Monday,934.224098
Banner_BAN54.eps,3/15/2024,0 days 01:01:59,13885.56,257.14,242.1389764,12622.70484,0.09094737,"Banner 54""",0.780912818,Roland,61.98333333,68.45300001,Friday,1262.85516
Barnard Boat Numbers & Flat Roof & Cool Dell No Climbing_HPW54.eps,5/21/2024,0 days 00:10:04,3134,58.03,28.02795276,1466.402626,0.532098715,"High Performance White 54""",0.468902597,Roland,10.06666667,4.775,Tuesday,1667.597374
Bess Bakery Mag_MAG24.eps,5/10/2024,0 days 00:09:05,2463,102.61,42.61102362,907.8496671,0.631404926,"Magnet 24""",0.743594479,Roland,9.083333333,4.688,Friday,1555.150333
Best Love & Care Window Perf Services_PERF54.eps,4/25/2024,0 days 00:28:00,5603,103.75,88.75,3372.5,0.398090309,"Perforated 54""",1.528983247,Roland,28,35.809,Thursday,2230.5
Beyond Storage Promasters 7 18 24_HPW54.eps,7/19/2024,0 days 01:28:59,22746,421.22,361.2220472,18126.2361,0.203102255,"High Performance White 54""",0.219770722,Roland,88.98333333,27.664,Friday,4619.7639
Beyond Storage repaired copy 7 24 24_HPW36.eps,7/25/2024,0 days 00:14:02,2943,81.76,51.76377953,1672.255391,0.43178546,"High Performance White 36""",0.238355937,Roland,14.03333333,2.768,Thursday,1270.744609
Beyond Storage repaired copy 7 24 24_HPW54.eps,7/25/2024,0 days 00:05:59,2181,40.39,10.38897638,533.1549054,0.755545665,"High Performance White 54""",0.24011033,Roland,5.983333333,0.889,Thursday,1647.845095
Binnington Mask Print on trans white with laminate  3-25-24_TW30.eps,6/3/2024,0 days 00:05:56,1380,46.01,16.01377953,416.57893,0.69813121,"Translucent White 30""",1.057067384,Roland,5.933333333,3.057999998,Monday,963.42107
Block Advisors 4.2.24_INT30.eps,4/2/2024,0 days 00:20:59,3113,103.78,88.77795276,2399.451361,0.229215753,"Intermediate White 30""",0.264240405,Roland,20.98333333,4.403000001,Tuesday,713.548639
Bomarrito License plate 4 2 24_HPW36.eps,4/3/2024,0 days 00:09:03,2232,61.99,31.98622047,1020.889339,0.542612303,"High Performance White 36""",1.12208048,Roland,9.05,7.954999997,Wednesday,1211.110661
Bomarrito License plate 4 26 24_HPW36.eps,4/26/2024,0 days 00:15:00,2881,80.03,50.02795276,1590.455585,0.447950161,"High Performance White 36""",1.200471122,Roland,15,13.259,Friday,1290.544415
Bommarito Integrity Wall 5 24 24_HPW60.eps,5/24/2024,0 days 00:16:01,9016.8,150.28,120.2779528,6809.058025,0.244847615,"High Performance White 60""",8.46E-05,Roland,16.01666667,0.004,Friday,2207.741975
Bommarito Magnetics 8 12 24_MAG24.eps,8/13/2024,0 days 00:16:55,2448,102.01,72.01377953,1621.302355,0.337703286,"Magnet 24""",0.44559733,Roland,16.91666667,5.016999999,Tuesday,826.697645
Bommarito white pick up logos 1 9 24_HPW54.eps,8/12/2024,0 days 01:08:00,18392,340.59,250.5877953,11645.32786,0.366826454,"High Performance White 54""",1.795864515,Roland,68,145.2321602,Monday,6746.67214
Bommarrito Black Terrain 2 27 24_HPW30.eps,2/27/2024,0 days 00:07:01,1669,55.63,25.62519685,697.5703193,0.582042948,"High Performance White 30""",0.287970968,Roland,7.016666667,1.395,Tuesday,971.4296807
Bora Bora interior_BAN63.eps,4/2/2024,0 days 00:21:58,3250.8,51.6,36.59685039,1693.612905,0.479016579,"Banner 63""",0.533789036,Roland,21.96666667,6.277999998,Tuesday,1557.187095
Bridgeton City of_sample print cut_HPW30.eps,6/20/2024,0 days 00:08:58,1825,60.82,30.81929134,746.0816556,0.591188134,"High Performance White 30""",1.118869488,Roland,8.966666667,5.797,Thursday,1078.918344
Broadway Realty Lexus_McCarthy_Manachester 270 Logos_HPW36.eps,4/11/2024,0 days 00:14:56,3128,86.88,56.87519685,1891.100295,0.395428294,"High Performance White 36""",0.832658111,Roland,14.93333333,10.935,Thursday,1236.899705
BRR Carrier LLC Decals 16x20 need 2 5-8-24_HPW24.eps,5/8/2024,0 days 00:08:02,1536,64.01,34.01377953,721.8420361,0.530050758,"High Performance White 24""",0.703200942,Roland,8.033333333,3.525,Wednesday,814.1579639
BUBBY_R2P_INT30.eps,8/9/2024,0 days 00:06:58,681,22.71,7.708267717,368.1759998,0.459359765,"Intermediate White 30""",0.123201947,Roland,6.966666667,0.315,Friday,312.8240002
Buick Roadmaster Panel 6 14 24_HPW36.eps,6/14/2024,0 days 00:05:57,2147,39.76,9.763779528,330.0695641,0.846264758,"High Performance White 36""",0.641755627,Roland,5.95,1.471,Friday,1816.930436
Building Need 2 5-22-24_HPW48.eps,5/22/2024,0 days 00:13:00,4115,85.74,55.73622047,2181.436673,0.469881732,"Water Damaged HP White 54"" to 48""",0.283321541,Roland,13,4.292,Wednesday,1933.563327
C1_Clement Ford Windows_PERF60.eps,4/29/2024,0 days 01:04:04,7588.2,126.47,111.4720472,5991.622539,0.21040266,"Perforated 60""",0.661211212,Roland,64.06666667,27.512,Monday,1596.577461
C2_Clement Ford Windows_PERF60.eps,4/29/2024,0 days 01:07:01,7588.2,126.47,111.4720472,5991.622539,0.21040266,"Perforated 60""",0.954180268,Roland,67.01666667,39.702,Monday,1596.577461
C3_Clement Ford Windows_PERF60.eps,4/29/2024,0 days 02:08:02,16076.4,267.94,222.9440945,11899.59716,0.259809587,"Perforated 60""",2.074251059,Roland,128.0333333,171.4080001,Monday,4176.80284
C3_REDO_Clement Ford Windows_PERF60.eps,5/1/2024,0 days 01:09:59,7588.2,126.47,111.4720472,6172.742673,0.186534004,"Perforated 60""",1.035966075,Roland,69.98333333,44.40799999,Wednesday,1415.457327
C4_Clement Ford Windows_PERF60.eps,4/29/2024,0 days 02:07:58,16976.4,282.94,222.9440945,11899.59716,0.299050614,"Perforated 60""",1.842003869,Roland,127.9666667,152.2160001,Monday,5076.80284
C4_REDO_Clement Ford Windows_PERF60.eps,5/2/2024,0 days 01:09:03,7588.2,126.47,111.4720472,6172.742673,0.186534004,"Perforated 60""",0.921423798,Roland,69.05,39.498,Thursday,1415.457327
C5_Clement Ford Windows_PERF60.eps,4/30/2024,0 days 01:06:01,8488.2,141.47,111.4720472,5712.942421,0.326954782,"Perforated 60""",0.634407934,Roland,66.01666667,25.169,Tuesday,2775.257579
C5_REDO_Clement Ford Windows_PERF60.eps,5/2/2024,0 days 01:02:02,7588.2,126.47,111.4720472,5768.634558,0.239788809,"Perforated 60""",0.635023065,Roland,62.03333333,25.439,Thursday,1819.565442
Campus Security Tacoma Truck FINAL 9-20-24_HPW54.eps,9/23/2024,0 days 00:24:01,6873,127.28,97.27795276,4690.942034,0.317482608,"High Performance White 54""",0.732318578,Roland,24.01666667,23.856,Monday,2182.057966
Campus Security Tacoma_reprint_HPW30.eps,9/30/2024,0 days 00:03:01,1015,33.85,3.847244094,75.55442123,0.925562147,"High Performance White 30""",0.348781707,Roland,3.016666667,0.183,Monday,939.4455788
Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5/7/2024,0 days 01:32:01,26148,535.17,370.1669291,18220.37407,0.303182879,"High Performance White 54""",1.766279434,Roland,92.01666667,223.488,Tuesday,7927.62593
Caplaco Clover Moon_HPW36.eps,8/28/2024,0 days 00:14:01,3115,57.68,42.68031496,1409.038508,0.54766019,"High Performance White 36""",0.242923098,Roland,14.01666667,2.377,Wednesday,1705.961492
Caplaco Golden Oak_HPW24.eps,4/9/2024,0 days 00:16:57,2506,104.42,74.41653543,1594.769793,0.363619396,"High Performance White 24""",0.430617637,Roland,16.95,4.769000001,Tuesday,911.230207
Caplaco NO SMOKE_HPW36.eps,4/29/2024,0 days 00:13:58,4028,111.89,51.88897638,1646.739566,0.59117687,"High Performance White 36""",0.452268237,Roland,13.96666667,5.172000001,Monday,2381.260434
Caplaco Silver Pancake House_HPW30.eps,3/18/2024,0 days 00:10:04,2031,67.71,37.70826772,813.3406123,0.599536872,"High Performance White 30""",0.478736699,Roland,10.06666667,2.704,Monday,1217.659388
Caplaco Urgent Vet_P1_HPW24.eps,8/29/2024,0 days 00:11:02,3321,52.71,37.70826772,810.193308,0.756039353,"High Performance White 24""",0.325788917,Roland,11.03333333,1.833,Thursday,2510.806692
Cardinal Birds Final 8in tall 10-23-23_HPW54.eps,7/19/2024,0 days 00:05:02,2159,39.97,9.972440945,353.0518926,0.836474343,"High Performance White 54""",0.190068376,Roland,5.033333333,0.466,Friday,1805.948107
Cath Renewal Center 1 - window decal   5-7-24_HPW24.eps,5/8/2024,0 days 00:05:00,1097,45.69,15.69448819,301.6801934,0.724995266,"High Performance White 24""",0.245345905,Roland,5,0.514,Wednesday,795.3198066
Central Bank ATM Various Decals 4''x4''  6-3-24_HPW54.eps,6/3/2024,0 days 00:09:00,2630,48.69,18.69448819,976.2644454,0.628796789,"High Performance White 54""",0.249571723,Roland,9,1.692,Monday,1653.735555
Central yard # Decals 2 total & AAA 2x3_6-28-24_HTV54.eps,6/28/2024,0 days 00:25:58,3942.54,73.01,43.01377953,2133.957632,0.458735325,High Tack Vinyle,1.050397612,Roland,25.96666667,15.56600001,Friday,1808.582368
Central yard # Decals 6 total 6-13-24_HTV54.eps,6/14/2024,0 days 00:07:58,2654.1,49.15,19.15275591,936.3510906,0.647205798,High Tack Vinyle,1.053604796,Roland,7.966666667,6.850999999,Friday,1717.748909
CLAYCO Hard hat sticker grounding colors PRINT 2.5x3.5  Need  1500   2-5-24_INT54.eps,4/24/2024,0 days 00:29:02,6982,129.29,114.2917323,5798.685531,0.169480732,"Intermediate White 54""",0.324942608,Roland,29.03333333,13.085,Wednesday,1183.314469
CLAYCO Hard hat sticker grounding colors PRINT 2.5x3.5_INT54.eps,4/24/2024,0 days 00:12:00,2524,46.74,31.73622047,1610.163384,0.362058881,"Intermediate White 54""",0.311938531,Roland,12,3.487999999,Wednesday,913.836616
Clayco Tilt Up Stickers Need 200  8-2-24_INT30.eps,8/5/2024,0 days 00:08:56,1267,42.24,27.23622047,758.828982,0.401082098,"Intermediate White 30""",0.291860228,Roland,8.933333333,1.538,Monday,508.171018
Clearway Solution Final Logo 5-2-24 & Integrative glass logo & Motion Glass Logo_HPW48.eps,5/3/2024,0 days 00:23:04,5467,113.89,83.88897638,3223.879784,0.41030185,"Water Damaged HP White 54"" to 48""",0.452562781,Roland,23.06666667,10.132,Friday,2243.120216
CLOVER Decals 1000 green 9-18-24_RFVW48.eps,9/19/2024,0 days 00:18:01,3997,83.26,53.26377953,2489.326773,0.377201208,"Reflective White Vinyl 48""",0.363047556,Roland,18.01666667,6.276,Thursday,1507.673227
CLS Logo  9-12-24_ + seven holy elevator_HPW54.pdf,9/13/2024,0 days 00:10:02,2773,51.35,21.34724409,992.638446,0.642034459,"High Performance White 54""",0.226886235,Roland,10.03333333,1.564,Friday,1780.361554
codes and standards pullup Need 2  5-10-24_RUB36.eps,5/13/2024,0 days 00:17:04,3697,102.71,87.70826772,2762.775902,0.25269789,"Roll-up Banner 36""",0.765143492,Roland,17.06666667,14.68,Monday,934.224098
Color Matching Covenant Presbeterian Church_HPW30.eps,7/16/2024,0 days 00:03:01,1020,34,4,63.77637795,0.937474139,"High Performance White 30""",0.135473357,Roland,3.016666667,0.06,Tuesday,956.2236221
Commece 4x4 pardon ou constuct Banners 4 15 24_BAN54.eps,4/22/2024,0 days 00:14:05,3518.1,65.15,50.15275591,2516.681087,0.284647654,"Banner 54""",0.329634138,Roland,14.08333333,5.760999998,Monday,1001.418913
Commece Financial Advisor & vilhelms truck 8 12 24_HPW54.eps,8/12/2024,0 days 00:10:57,3247,60.13,30.12519685,1399.137489,0.569098402,"High Performance White 54""",0.296617025,Roland,10.95,2.882,Monday,1847.862511
Commecial Development Priv Prop sign 7 30 24_p2_RFVW48.eps,8/5/2024,0 days 00:09:02,2698,56.21,26.20826772,1019.573842,0.622100133,"Reflective White Vinyl 48""",0.459156543,Roland,9.033333333,3.251000001,Monday,1678.426158
Commecial Development Priv Prop sign 7 30 24_RFVW48.eps,8/5/2024,0 days 00:20:59,4819,100.4,70.40275591,2941.255292,0.389654432,"Reflective White Vinyl 48""",0.555925902,Roland,20.98333333,11.355,Monday,1877.744708
Commerce Lobby Floor Decals 6 11 24_HPW54.eps,6/11/2024,0 days 00:16:59,4284,79.33,49.33346457,2433.091512,0.432051468,"High Performance White 54""",0.572427298,Roland,16.98333333,9.672000002,Tuesday,1850.908488
Community Banner 48x24 print ready   DOUBLE FACE  Need 9  8-14-24_BAN63.eps,8/20/2024,0 days 01:43:08,28476,452,391.9984252,19599.92126,0.311703847,"Banner 63""",5.592629815,Roland,103.1333333,761.2160001,Tuesday,8876.07874
Community Banner 48x24 print ready_P2_   DOUBLE FACE  Need 9  8-14-24_BAN63.eps,8/21/2024,0 days 01:06:05,20160,320,244.996063,12249.80315,0.392370875,"Banner 63""",6.990577641,Roland,66.08333333,594.675,Wednesday,7910.19685
Community Banner 48x24 print ready_Pole Banners New 8.14.24 Back_BAN63.eps,8/20/2024,0 days 00:14:00,4032,64,48.9992126,2988.951969,0.258692468,"Banner 63""",1.161364932,Roland,14,24.106,Tuesday,1043.048031
Community Banner 48x24 print ready_Pole Banners New 8.14.24-BAN63.eps,8/20/2024,0 days 00:16:58,4032,64,48.9992126,2988.951969,0.258692468,"Banner 63""",1.15505369,Roland,16.96666667,23.97500001,Tuesday,1043.048031
Community Banner 96x42 print ready  SINGLE FACE  Need 9  8-14-24_BAN63.eps,8/16/2024,0 days 05:50:56,94055.22,1492.94,1372.93937,60408.79176,0.357730578,"Banner 63""",11.56761485,Roland,350.9333333,4852.678032,Friday,33646.42824
Community banner_144x48_printready Need 1  8-14-24_BAN63.eps,8/16/2024,0 days 00:42:01,10143.63,161.01,146.0137795,7302.700977,0.280070253,"Banner 63""",1.391057916,Roland,42.01666667,70.54500002,Friday,2840.929023
Complete Auto Trailer Logo_HPW54.eps,3/26/2024,0 days 00:18:55,2100,58.33,43.33346457,1971.672638,0.061108268,"High Performance White 54""",0.426521109,Roland,18.91666667,5.840000001,Tuesday,128.327362
Complete Tree 24x12 MAGS 5 7 228 1 UP_MAG24.eps,4/4/2024,0 days 00:08:01,1009,42.03,12.02755906,274.1241707,0.728320941,"Magnet 24""",0.455968548,Roland,8.016666667,0.868,Thursday,734.8758293
Complete Tree 24x12 MAGS 5 7 228_MAG24.eps,4/3/2024,0 days 00:17:59,3025,126.03,96.02755906,2188.596612,0.276496988,"Magnet 24""",0.456423991,Roland,17.98333333,6.937000001,Wednesday,836.403388
Congrat Dr Maria 2x6  4-19-24_BAN38.eps,4/19/2024,0 days 00:15:58,3382,89,74,1924,0.431105855,"Banner 38""",0.822985447,Roland,15.96666667,10.996,Friday,1458
Control Tac Logos - Final(1)_HPW54.eps,3/13/2024,0 days 00:20:02,5600,103.69,73.69448819,3776.84252,0.325563836,"High Performance White 54""",0.652430698,Roland,20.03333333,17.112,Wednesday,1823.15748
Cooler Clings Summer 2024 - Menu B Veg Changes_EDW54.eps,8/15/2024,0 days 00:13:00,2820,52.22,37.22244094,1363.77748,0.516390965,"Ez Dot (White) 54""",0.554131456,Roland,13,5.248,Thursday,1456.22252
Covenant 109 wall plaque 8 12 24_HPW54.eps,8/12/2024,0 days 00:01:59,2152,39.86,9.861023622,258.3005845,0.879971847,"High Performance White 54""",0.124877766,Roland,1.983333333,0.224,Monday,1893.699416
Covenant 2nd grade thru 6th grade 8 12 24_HPW54.eps,8/12/2024,0 days 00:06:04,2155,39.9,9.902755906,450.8483043,0.79078965,"High Performance White 54""",0.102207327,Roland,6.066666667,0.32,Monday,1704.151696
Covenant Men Womem Signs 8 6 24_HPW54.eps,8/6/2024,0 days 00:05:59,2254,41.74,11.73622047,602.9460165,0.732499549,"High Performance White 54""",0.194166637,Roland,5.983333333,0.813,Tuesday,1651.053984
Covenant Presb Junior Pelicans & AHU 1 & GJ Grewe dumpster_8 13 24_HPW54.eps,8/13/2024,0 days 00:09:58,2981,55.21,25.20826772,1200.538788,0.597269779,"High Performance White 54""",0.329612008,Roland,9.966666667,2.748000001,Tuesday,1780.461212
Covenant Sample plaque 7 16 24_HPW30.eps,7/16/2024,0 days 00:13:07,3770,125.65,35.65314961,620.4544688,0.835423218,"High Performance White 30""",0.259679259,Roland,13.11666667,1.11888303,Tuesday,3149.545531
Covenant wall signs 8 5 24_HPW54.eps,8/6/2024,0 days 00:24:59,5653,104.68,74.68070866,3850.202157,0.318909932,"High Performance White 54""",0.131313624,Roland,24.98333333,3.510999999,Tuesday,1802.797843
Covert Concrete Mags 4 2 24_MAG24.eps,4/3/2024,0 days 00:34:58,4897,204.03,144.0275591,3282.580864,0.329675135,"Magnet 24""",1.356396136,Roland,34.96666667,30.92,Wednesday,1614.419136
Cozad 2x3 Westwood Buisness Park 5 29 24_INT54.eps,5/29/2024,0 days 00:14:55,2832,52.44,37.44448819,1843.094367,0.349189842,"Intermediate White 54""",1.313278389,Roland,14.91666667,16.80900001,Wednesday,988.905633
Crane Banner_BAN54eps,5/10/2024,0 days 00:22:55,5617.62,104.03,89.02755906,4186.748791,0.254711285,"Banner 54""",0.481037698,Roland,22.91666667,13.986,Friday,1430.871209
CRS van oval logo need 2_HPW24.eps,4/10/2024,0 days 00:17:57,2595,108.11,78.11102362,1704.327181,0.34322652,"High Performance White 24""",0.879211466,Roland,17.95,10.406,Wednesday,890.672819
CYS17 and CYS18  Need 300 of each 5-6-24_INT30.eps,5/7/2024,0 days 00:24:02,3711,123.71,108.7082677,2852.05128,0.231460178,"Intermediate White 30""",0.486622386,Roland,24.03333333,9.637999998,Tuesday,858.94872
CYS17-100 NEW 7-15-24_INT30.eps,7/16/2024,0 days 00:06:59,1181,49.19,19.19448819,529.7074189,0.551475513,"Intermediate White 30""",0.272935577,Roland,6.983333333,1.004,Tuesday,651.2925811
CYS18-300 NEW 7-15-24_INT30.eps,7/16/2024,0 days 00:09:04,2079,69.29,54.29173228,1498.280813,0.279326208,"Intermediate White 30""",0.511882681,Roland,9.066666667,5.325999998,Tuesday,580.719187
CYS19-500 NEW 7-15-24_INT30.eps,7/16/2024,0 days 00:14:04,3055,101.83,86.83346457,2396.330131,0.215603885,"Intermediate White 30""",0.392460116,Roland,14.06666667,6.531,Tuesday,658.669869
D1_Clement Ford Windows_PERF60.eps,4/30/2024,0 days 01:04:59,7573.2,126.22,111.2224409,5978.206201,0.210610283,"Perforated 60""",1.157572651,Roland,64.98333333,48.057,Tuesday,1594.993799
