Event,Nick Name,Job Name,Size,Page Size_X[mm],Page Size_Y[mm],Media Name,Copy,Print Area_X[mm],Print Area_Y[mm],Ink Consumption[cc],Ink Name,Input Time,RIP Start Time,RIP End Time,Print Start Time,Print End Time,Details,Total Print Time,Material Width,Width (in),Length (in),Area (in),Extra for Lead in,Actual Length area,Actual Area,Cyan:,Magenta:,Yellow:,Black:,Light Magenta:,Light Cyan:,Light Black,Sum of Ink,Ink CC sq ft
New Job(A),XR-640#2,14x14 ESD Mags 5-3-24_MAG24.eps,5608034,379.94,711.2,3M™ IJ180Cv3,1,723.2,379.94,,,2024/05/06 10:33:00,,,,,,0:00:00,24.00,14.96,44.96,0,30,14.95826772,223.7497731,,,,,,,,0,0
New Job(A),XR-640#2,ELCO 32x16 Magnet - Cadillac LYRIQ Lease  need 10 5-3-24_MAG24.eps,92002850,406.75,4064.35,3M™ IJ180Cv3,1,406.75,4076.35,,,2024/05/06 10:32:04,,,,,,0:00:00,54.00,16.01,190.49,0,30,160.4862205,2569.990952,,,,,,,,0,0
Print End,XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1280.12,1567.04,1.219:2.731:0.480:0.002:0.824:0.867:0.085,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/06 10:23:01,2024/05/06 10:37:05,,0:14:04,54.00,49.22,91.69,4951.502362,30,61.69448819,3036.729012,1.219,2.731,0.480,0.002,0.824,0.867,0.085,6.208,0.2943799056
Print End,XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1280.12,1567.04,1.219:2.731:0.480:0.002:0.824:0.867:0.085,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/06 10:06:03,2024/05/06 10:20:01,,0:13:58,54.00,49.22,91.69,4951.502362,30,61.69448819,3036.729012,1.219,2.731,0.480,0.002,0.824,0.867,0.085,6.208,0.2943799056
Print End,XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1280.12,1567.04,1.219:2.731:0.480:0.002:0.824:0.867:0.085,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/06 9:49:03,2024/05/06 10:04:04,,0:15:01,54.00,49.22,91.69,4951.502362,30,61.69448819,3036.729012,1.219,2.731,0.480,0.002,0.824,0.867,0.085,6.208,0.2943799056
Print End,XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1280.12,1567.04,1.219:2.731:0.480:0.002:0.824:0.867:0.085,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/06 9:25:04,2024/05/06 9:29:01,2024/05/06 9:25:04,2024/05/06 9:44:00,,0:18:56,54.00,49.22,91.69,4951.502362,30,61.69448819,3036.729012,1.219,2.731,0.480,0.002,0.824,0.867,0.085,6.208,0.2943799056
RIP Canceled,XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1567.04,1250.24,,,,2024/05/06 9:25:00,2024/05/06 9:25:01,,,,0:00:00,54.00,49.22,79.22,0,30,49.22204724,2422.809935,,,,,,,,0,0
New Job(A),XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1567.04,1250.24,,,2024/05/06 9:24:05,,,,,,0:00:00,54.00,49.22,64.22,0,15,49.22204724,2422.809935,,,,,,,,0,0
Print End,XR-640#2,10x16 CORP-Security Decals Final 5-2-24_EDW54.eps,5742510,1127.47,437.44,Generic Vinyl II HD,1,1221.235,449.44,0.104:0.188:0.116:0.370:0.279:0.164:0.136,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 14:54:04,2024/05/03 14:55:04,2024/05/03 14:54:04,2024/05/03 15:01:04,,0:07:00,54.00,44.39,32.69,1765.502362,15,17.69448819,785.4332519,0.104,0.188,0.116,0.370,0.279,0.164,0.136,1.357,0.248790078
RIP Canceled,XR-640#2,10x16 CORP-Security Decals Final 5-2-24_EDW54.eps,5742510,1127.47,437.44,3M™ IJ180Cv3,1,1127.47,449.44,,,,2024/05/03 14:54:01,2024/05/03 14:54:02,,,,0:00:00,54.00,44.39,32.69,0,15,17.69448819,785.4332519,,,,,,,,0,0
New Job(A),XR-640#2,10x16 CORP-Security Decals Final 5-2-24_EDW54.eps,5742510,1127.47,437.44,3M™ IJ180Cv3,1,1127.47,449.44,,,2024/05/03 14:54:01,,,,,,0:00:00,54.00,44.39,32.69,0,15,17.69448819,785.4332519,,,,,,,,0,0
Print End,XR-640#2,10x16 CORP-Security Decals Final 5-2-24_EDW54.eps,5741978,1127.47,437.44,Generic Vinyl II HD,1,1221.235,449.44,0.104:0.188:0.116:0.369:0.278:0.163:0.136,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 14:19:03,2024/05/03 14:20:03,2024/05/03 14:19:03,2024/05/03 14:26:04,,0:07:01,54.00,44.39,32.69,1765.502362,15,17.69448819,785.4332519,0.104,0.188,0.116,0.369,0.278,0.163,0.136,1.354,0.2482400631
New Job(A),XR-640#2,10x16 CORP-Security Decals Final 5-2-24_EDW54.eps,5741978,1127.47,437.44,3M™ IJ180Cv3,1,1127.47,449.44,,,2024/05/03 14:16:03,,,,,,0:00:00,63.00,44.39,32.69,0,15,17.69448819,785.4332519,,,,,,,,0,0
Print End,XR-640#2,Des Peres_5x7 banner 5-2-24_BAN63.eps,7116706,1575.15,2184.75,Generic Banner II,1,1576.075,2184.75,0.194:0.982:0.873:1.548:2.132:1.502:2.082,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/03 12:53:03,2024/05/03 13:17:02,,0:23:59,63.00,62.01,101.01,6363.86811,15,86.01377953,5334.03956,0.194,0.982,0.873,1.548,2.132,1.502,2.082,9.313,0.2514177079
Print Canceled,XR-640#2,Des Peres_5x7 banner 5-2-24_BAN63.eps,7116706,1575.15,2184.75,Generic Banner II,1,1576.075,2184.75,0.194:0.982:0.873:1.548:2.132:1.502:2.082,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 12:49:02,2024/05/03 12:50:02,2024/05/03 12:49:02,2024/05/03 12:50:00,,0:00:58,63.00,62.01,101.01,6363.86811,15,86.01377953,5334.03956,0.194,0.982,0.873,1.548,2.132,1.502,2.082,9.313,0.2514177079
Print Start,XR-640#2,Des Peres_5x7 banner 5-2-24_BAN63.eps,7116706,1575.15,2184.75,3M™ IJ180Cv3,1,1576.075,2184.75,0.399:1.430:1.071:0.587:1.652:0.941:1.612,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 12:41:02,2024/05/03 12:47:03,2024/05/03 12:41:02,,,-1089972:41:02,38.00,62.01,101.01,3838.523622,15,86.01377953,5334.03956,0.399,1.430,1.071,0.587,1.652,0.941,1.612,7.692,0.2076565026
Print End,XR-640#2,Dinner Sponsor Banner 2x6  5-1-24_BAN38.eps,9382058,660.75,1879.95,Generic Banner II,1,801.875,1879.95,0.136:0.399:0.339:0.789:0.527:0.566:0.479,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/03 11:08:05,2024/05/03 11:22:02,,0:13:57,38.00,26.01,89.01,3382.523622,15,74.01377953,1925.378143,0.136,0.399,0.339,0.789,0.527,0.566,0.479,3.235,0.2419472776
RIP End,XR-640#2,Dinner Sponsor Banner 2x6  5-1-24_BAN38.eps,9382058,660.75,1879.95,Generic Banner II,1,801.875,1879.95,0.136:0.399:0.339:0.789:0.527:0.566:0.479,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 10:39:05,2024/05/03 10:40:02,,,,0:00:00,36.00,26.01,89.01,3204.496063,15,74.01377953,1925.378143,0.136,0.399,0.339,0.789,0.527,0.566,0.479,3.235,0.2419472776
Print End,XR-640#2,Motion Orto Creve Coeur  Insert 5 3 24_RUB36.eps,3601666,488.24,280.1,Generic Paper,1,668.12,280.1,0.008:0.029:0.079:0.022:0.163:0.078:0.034,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 10:19:05,2024/05/03 10:20:01,2024/05/03 10:19:05,2024/05/03 10:23:02,,0:03:57,36.00,19.22,26.03,936.992126,15,11.02755906,211.9722611,0.008,0.029,0.079,0.022,0.163,0.078,0.034,0.413,0.280565012
New Job(A),XR-640#2,Motion Orto Creve Coeur  Insert 5 3 24_RUB36.eps,3601666,488.24,280.1,3M™ IJ180Cv3,1,488.24,292.1,,,2024/05/03 10:19:01,,,,,,0:00:00,38.00,19.22,26.50,0,15,11.5,221.0535433,,,,,,,,0,0
New Job(A),XR-640#2,Dinner Sponsor Banner 2x6  5-1-24_BAN38.eps,9382058,660.75,1879.95,3M™ IJ180Cv3,1,660.75,1891.95,,,2024/05/03 9:36:03,,,,,,0:00:00,63.00,26.01,89.49,0,15,74.48622047,1937.668117,,,,,,,,0,0
New Job(A),XR-640#2,Des Peres_5x7 banner 5-2-24_BAN63.eps,7116706,1575.15,2184.75,3M™ IJ180Cv3,1,1575.15,2196.75,,,2024/05/03 9:36:02,,,,,,0:00:00,48.00,62.01,116.49,0,30,86.48622047,5363.337409,,,,,,,,0,0
Print End,XR-640#2,Clearway Solution Final Logo 5-2-24 & Integrative glass logo & Motion Glass Logo_HPW48.eps,6825618,976.13,2118.78,3M™ IJ180Cv3,1,1072.065,2130.78,1.039:1.577:1.421:0.002:3.673:1.981:0.439,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/03 9:27:01,2024/05/03 9:32:00,2024/05/03 9:27:01,2024/05/03 9:50:05,,0:23:04,48.00,38.43,113.89,5466.670866,30,83.88897638,3223.879784,1.039,1.577,1.421,0.002,3.673,1.981,0.439,10.132,0.4525627808
New Job(A),XR-640#2,Clearway Solution Final Logo 5-2-24 & Integrative glass logo & Motion Glass Logo_HPW48.eps,6825618,976.13,2118.78,3M™ IJ180Cv3,1,976.13,2130.78,,,2024/05/03 9:26:04,,,,,,0:00:00,24.00,38.43,113.89,0,30,83.88897638,3223.879784,,,,,,,,0,0
Print Start,XR-640#2,Bess Bakery Mag_MAG24.eps,8780734,541.16,561.26,Generic Vinyl II HD,1,569.13,541.16,,,,,,2024/05/10 14:15:01,,,-1090142:15:01,24.00,21.31,51.31,0,30,21.30551181,453.9248335,,,,,,,,0,0
Print End,XR-640#2,Bess Bakery Mag_MAG24.eps,8780734,541.16,561.26,Generic Vinyl II HD,1,569.13,541.16,0.095:0.053:0.106:0.060:0.431:0.348:0.079,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/10 10:58:01,2024/05/10 11:01:04,,0:03:03,24.00,21.31,51.31,1231.332283,30,21.30551181,453.9248335,0.095,0.053,0.106,0.060,0.431,0.348,0.079,1.172,0.3717972394
Print End,XR-640#2,Bess Bakery Mag_MAG24.eps,8780734,541.16,561.26,Generic Vinyl II HD,1,569.13,541.16,0.095:0.053:0.106:0.060:0.431:0.348:0.079,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/10 10:51:01,2024/05/10 10:52:00,2024/05/10 10:51:01,2024/05/10 10:57:03,,0:06:02,24.00,21.31,51.31,1231.332283,30,21.30551181,453.9248335,0.095,0.053,0.106,0.060,0.431,0.348,0.079,1.172,0.3717972394
New Job(A),XR-640#2,Bess Bakery Mag_MAG24.eps,8780734,541.16,561.26,3M™ IJ180Cv3,1,573.26,541.16,,,2024/05/10 10:50:02,,,,,,0:00:00,54.00,21.31,36.31,0,15,21.30551181,453.9248335,,,,,,,,0,0
Print End,XR-640#2,SafetyCommitteeSticker SIUE  Need 50   5-9-24_INT54.eps,9350274,1294.69,227.89,Generic Vinyl II HD,1,1302.845,239.89,0.067:0.214:0.536:0.149:0.353:0.207:0.285,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/10 8:43:01,2024/05/10 8:44:00,2024/05/10 8:43:01,2024/05/10 8:48:03,,0:05:02,54.00,50.97,24.44,1320.002362,15,9.444488189,481.4048982,0.067,0.214,0.536,0.149,0.353,0.207,0.285,1.811,0.5417144715
New Job(A),XR-640#2,SafetyCommitteeSticker SIUE  Need 50   5-9-24_INT54.eps,9350274,1294.69,227.89,3M™ IJ180Cv3,1,1294.69,239.89,,,2024/05/10 8:42:01,,,,,,0:00:00,,50.97,9.44,0,,9.444488189,481.4048982,,,,,,,,0,0
Print End,XR-640#2,NortPoint No Semi Trucks 5 7 24_Redo2_RFV30.eps,6063334,627.59,779.99,Generic Vinyl II HD,1,659.3,779.99,0.152:0.662:0.472:0.876:0.651:0.340:0.366,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/10 8:20:04,2024/05/10 8:21:05,2024/05/10 8:20:04,2024/05/10 8:29:02,,0:08:58,,24.71,30.71,0,,30.70826772,758.7480999,0.152,0.662,0.472,0.876,0.651,0.340,0.366,3.519,0.6678580152
New Job(A),XR-640#2,NortPoint No Semi Trucks 5 7 24_Redo2_RFV30.eps,6063334,627.59,779.99,3M™ IJ180Cv3,1,791.99,627.59,,,2024/05/10 8:20:03,,,,,,0:00:00,54.00,24.71,54.71,0,30,24.70826772,610.4984936,,,,,,,,0,0
Print End,XR-640#2,Capitol Realty 4x5 NEW Sign 5-3-24_HPW54.eps,5581330,1250.24,1555.04,3M™ IJ180Cv3,1,1280.12,1567.04,1.219:2.731:0.480:0.002:0.824:0.867:0.085,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/10 13:25:01,2024/05/10 13:40:03,,0:15:02,54.00,49.22,76.69,4141.502362,15,61.69448819,3036.729012,1.219,2.731,0.480,0.002,0.824,0.867,0.085,6.208,0.2943799056
Print End,XR-640#2,Crane Banner_BAN54eps,6979186,1194.5,2261.3,Generic Banner II,1,1256.25,2261.3,0.685:3.853:1.935:0.803:2.755:1.929:2.026,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/09 10:51:05,2024/05/09 10:52:04,2024/05/10 10:51:05,2024/05/10 11:14:00,,0:22:55,54.00,47.03,104.03,5617.488189,15,89.02755906,4186.748791,0.685,3.853,1.935,0.803,2.755,1.929,2.026,13.986,0.4810376979
New Job(A),XR-640#2,Crane Banner_BAN54eps,6979186,1194.5,2261.3,3M™ IJ180Cv3,1,1194.5,2273.3,,,2024/05/09 10:47:04,,,,,,0:00:00,54.00,47.03,104.50,0,15,89.5,4208.966535,,,,,,,,0,0
Print End,XR-640#2,Shan Cartoon Burrito_INT54.eps,49783506,1272.82,228.24,Generic Vinyl II HD,1,1301.91,240.24,0.047:0.090:0.261:0.036:0.112:0.053:0.053,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/09 9:43:02,2024/05/09 9:44:00,2024/05/09 9:43:02,2024/05/09 9:48:03,,0:05:01,54.00,50.11,24.46,1320.746457,15,9.458267717,473.963477,0.047,0.090,0.261,0.036,0.112,0.053,0.053,0.652,0.1980912129
New Job(A),XR-640#2,Shan Cartoon Burrito_INT54.eps,49783506,1272.82,228.24,3M™ IJ180Cv3,1,1272.82,240.24,,,2024/05/09 9:42:05,,,,,,0:00:00,24.00,50.11,39.46,0,30,9.458267717,473.963477,,,,,,,,0,0
Print End,XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,3,555.19,1247.77,0.113:0.543:0.645:0.071:0.955:0.452:0.295,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/08 15:21:04,2024/05/08 15:31:02,,0:09:58,24.00,21.24,79.12,1898.995276,30,49.12480315,1043.20581,0.113,0.543,0.645,0.071,0.955,0.452,0.295,3.074,0.4243227902
Print Canceled,XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,3,555.19,1247.77,,,,,,2024/05/08 15:19:03,2024/05/08 15:20:03,,0:01:00,24.00,21.24,79.12,0,30,49.12480315,1043.20581,,,,,,,,0,0
Print End,XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,5,555.19,2096.55,0.188:0.905:1.075:0.118:1.592:0.753:0.492,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/08 15:03:05,2024/05/08 15:18:02,,0:14:57,24.00,21.24,112.54,2700.992126,30,82.54133858,1752.833568,0.188,0.905,1.075,0.118,1.592,0.753,0.492,5.123,0.4208682522
Print Canceled,XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,5,555.19,2096.55,,,,,,2024/05/08 14:50:05,2024/05/08 15:02:04,,0:11:59,24.00,21.24,112.54,0,30,82.54133858,1752.833568,,,,,,,,0,0
Print End,XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,5,555.19,2096.55,0.188:0.905:1.075:0.118:1.592:0.753:0.492,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/08 14:33:02,2024/05/08 14:47:04,,0:14:02,24.00,21.24,112.54,2700.992126,30,82.54133858,1752.833568,0.188,0.905,1.075,0.118,1.592,0.753,0.492,5.123,0.4208682522
Print Canceled,XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,5,555.19,2096.55,0.188:0.905:1.075:0.118:1.592:0.753:0.492,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/08 14:17:03,2024/05/08 14:18:01,2024/05/08 14:17:03,2024/05/08 14:31:02,,0:13:59,24.00,21.24,112.54,2700.992126,30,82.54133858,1752.833568,0.188,0.905,1.075,0.118,1.592,0.753,0.492,5.123,0.4208682522
New Job(A),XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970046,539.39,386.99,3M™ IJ180Cv3,1,539.39,398.99,,,2024/05/08 14:15:03,,,,,,0:00:00,24.00,21.24,45.71,0,30,15.70826772,333.5780521,,,,,,,,0,0
New Job(A),XR-640#2,NEW Fact Tag Bag Art - Stickers - PRINT_HPW24.eps,101970882,386.99,539.39,3M™ IJ180Cv3,1,551.39,386.99,,,2024/05/08 14:14:01,,,,,,0:00:00,54.00,15.24,45.24,0,30,15.23582677,232.1304174,,,,,,,,0,0
Print End,XR-640#2,Top Tier Ice Cost 5 14 24_HPW54.eps,5605718,767.99,539.39,3M™ IJ180Cv3,1,1047.495,551.39,0.000:1.229:0.758:0.001:0.238:0.000:0.062,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/15 10:06:02,2024/05/15 10:12:03,,0:06:01,54.00,30.24,51.71,2792.246457,30,21.70826772,656.3674222,0.000,1.229,0.758,0.001,0.238,0.000,0.062,2.288,0.5019627557
RIP End,XR-640#2,Top Tier Ice Cost 5 14 24_HPW54.eps,5605718,767.99,539.39,3M™ IJ180Cv3,1,1047.495,551.39,0.000:1.229:0.758:0.001:0.238:0.000:0.062,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/15 10:02:01,2024/05/15 10:03:00,,,,0:00:00,54.00,30.24,51.71,2792.246457,30,21.70826772,656.3674222,0.000,1.229,0.758,0.001,0.238,0.000,0.062,2.288,0.5019627557
New Job(A),XR-640#2,Top Tier Ice Cost 5 14 24_HPW54.eps,5605718,767.99,539.39,3M™ IJ180Cv3,1,767.99,551.39,,,2024/05/15 10:01:05,,,,,,0:00:00,54.00,30.24,51.71,0,30,21.70826772,656.3674222,,,,,,,,0,0
Print End,XR-640#2,Top Tier Ice Cost & Bruno RD Windshield_5 14 24_HPW54.eps,6270442,1260.47,539.39,3M™ IJ180Cv3,1,1293.735,551.39,0.306:1.354:0.977:1.328:0.842:0.466:0.401,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/15 9:55:03,2024/05/15 9:57:00,2024/05/15 9:55:03,2024/05/15 10:04:00,,0:08:57,54.00,49.62,51.71,2792.246457,30,21.70826772,1077.268512,0.306,1.354,0.977,1.328,0.842,0.466,0.401,5.674,0.7584515752
New Job(A),XR-640#2,Top Tier Ice Cost & Bruno RD Windshield_5 14 24_HPW54.eps,6270442,1260.47,539.39,3M™ IJ180Cv3,1,1260.47,551.39,,,2024/05/15 9:55:01,,,,,,0:00:00,24.00,49.62,51.71,0,30,21.70826772,1077.268512,,,,,,,,0,0
Print End,XR-640#2,part two_Paws Plus  New Mags Lola 5-14-24_MAG24.eps,3865894,517.87,298.8,Generic Vinyl II HD,1,553.43,298.8,0.030:0.096:0.117:0.147:0.152:0.066:0.102,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/15 7:47:01,2024/05/15 7:54:03,,0:07:02,24.00,20.39,41.76,1002.330709,30,11.76377953,239.8467915,0.030,0.096,0.117,0.147,0.152,0.066,0.102,0.71,0.4262721188
RIP End,XR-640#2,part two_Paws Plus  New Mags Lola 5-14-24_MAG24.eps,3865894,517.87,298.8,Generic Vinyl II HD,1,553.43,298.8,0.030:0.096:0.117:0.147:0.152:0.066:0.102,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/14 16:27:01,2024/05/14 16:27:04,,,,0:00:00,24.00,20.39,41.76,1002.330709,30,11.76377953,239.8467915,0.030,0.096,0.117,0.147,0.152,0.066,0.102,0.71,0.4262721188
New Job(A),XR-640#2,part two_Paws Plus  New Mags Lola 5-14-24_MAG24.eps,3865894,517.87,298.8,3M™ IJ180Cv3,1,517.87,310.8,,,2024/05/14 16:26:04,,,,,,0:00:00,24.00,20.39,42.24,0,30,12.23622047,249.4791928,,,,,,,,0,0
Print End,XR-640#2,part two_Paws Plus  New Mags Lola 5-14-24_MAG24.eps,4238398,597.25,298.8,Generic Vinyl II HD,1,606.125,298.8,0.030:0.096:0.117:0.147:0.152:0.066:0.102,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/14 16:15:05,2024/05/14 16:16:02,2024/05/14 16:15:05,2024/05/14 16:21:03,,0:05:58,24.00,23.51,41.76,1002.330709,30,11.76377953,276.6109182,0.030,0.096,0.117,0.147,0.152,0.066,0.102,0.71,0.3696166466
New Job(A),XR-640#2,part two_Paws Plus  New Mags Lola 5-14-24_MAG24.eps,4238398,597.25,298.8,3M™ IJ180Cv3,1,597.25,310.8,,,2024/05/14 16:15:03,,,,,,0:00:00,24.00,23.51,42.24,0,30,12.23622047,287.7197904,,,,,,,,0,0
Print End,XR-640#2,Paws Plus  New Mags Lola 5-14-24_MAG24.eps,49670390,597.25,1492.6,Generic Vinyl II HD,1,601.625,1492.6,0.171:0.585:0.750:0.799:1.040:0.442:0.711,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/14 15:58:02,2024/05/14 16:00:02,2024/05/14 15:58:02,2024/05/14 16:12:04,,0:14:02,24.00,23.51,88.76,2130.330709,30,58.76377953,1381.758556,0.171,0.585,0.750,0.799,1.040,0.442,0.711,4.498,0.4687591744
New Job(A),XR-640#2,Paws Plus  New Mags Lola 5-14-24_MAG24.eps,49670390,597.25,1492.6,3M™ IJ180Cv3,1,1504.6,597.25,,,2024/05/14 15:56:03,,,,,,0:00:00,54.00,23.51,38.51,0,15,23.51377953,552.8978277,,,,,,,,0,0
Print End,XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,Generic Vinyl II HD,1,1327.84,2609.5,2.520:8.520:4.970:0.013:4.232:3.131:1.020,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/14 12:21:03,2024/05/14 12:48:01,,0:26:58,54.00,51.92,117.74,6357.755906,15,102.7362205,5333.70863,2.520,8.520,4.970,0.013,4.232,3.131,1.020,24.406,0.6589156333
Print End,XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,Generic Vinyl II HD,1,1327.84,2609.5,2.520:8.520:4.970:0.013:4.232:3.131:1.020,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/14 11:49:01,2024/05/14 12:18:02,,0:29:01,54.00,51.92,117.74,6357.755906,15,102.7362205,5333.70863,2.520,8.520,4.970,0.013,4.232,3.131,1.020,24.406,0.6589156333
Print End,XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,Generic Vinyl II HD,1,1327.84,2609.5,2.520:8.520:4.970:0.013:4.232:3.131:1.020,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/14 11:19:02,2024/05/14 11:44:01,,0:24:59,54.00,51.92,117.74,6357.755906,15,102.7362205,5333.70863,2.520,8.520,4.970,0.013,4.232,3.131,1.020,24.406,0.6589156333
Print End,XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,Generic Vinyl II HD,1,1327.84,2609.5,2.520:8.520:4.970:0.013:4.232:3.131:1.020,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/14 10:51:02,2024/05/14 11:18:00,,0:26:58,54.00,51.92,117.74,6357.755906,15,102.7362205,5333.70863,2.520,8.520,4.970,0.013,4.232,3.131,1.020,24.406,0.6589156333
Print End,XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,Generic Vinyl II HD,1,1327.84,2609.5,2.520:8.520:4.970:0.013:4.232:3.131:1.020,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/14 10:21:01,2024/05/14 10:48:04,,0:27:03,54.00,51.92,117.74,6357.755906,15,102.7362205,5333.70863,2.520,8.520,4.970,0.013,4.232,3.131,1.020,24.406,0.6589156333
RIP End,XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,Generic Vinyl II HD,1,1327.84,2609.5,2.520:8.520:4.970:0.013:4.232:3.131:1.020,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/14 10:00:01,2024/05/14 10:11:03,,,,0:00:00,54.00,51.92,117.74,6357.755906,15,102.7362205,5333.70863,2.520,8.520,4.970,0.013,4.232,3.131,1.020,24.406,0.6589156333
New Job(A),XR-640#2,5x F'Caufe and Food Stickers 2x2 Round  800 of each - 4000 total decals 5-14-24_INT54.eps,382977502,1318.68,2597.5,3M™ IJ180Cv3,1,1318.68,2609.5,,,2024/05/14 9:54:05,,,,,,0:00:00,30.00,51.92,117.74,0,15,102.7362205,5333.70863,,,,,,,,0,0
