,Unnamed: 0.1,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Company Latitude,Company Logitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group,Bean Origin Longitude,Bean Origin Latitude
175,175,181,Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",773,2011,0.72,Belgium,3.75,Madagascar,50.85,4.47,37,rare,Average Amount,46.8691,-18.7669
176,176,183,Beschle (Felchlin),Madagascar,636,2011,0.64,Switzerland,3.0,Madagascar,46.82,8.23,35,rare,Light Amount,46.8691,-18.7669
177,177,184,Beschle (Felchlin),Maracaibo,636,2011,0.88,Switzerland,3.0,Venezuela,46.82,8.23,35,rare,High Amount,-66.5897,6.4238
178,178,185,Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,0.72,Switzerland,3.5,Venezuela,46.82,8.23,35,rare,Average Amount,-66.5897,6.4238
179,179,186,Beschle (Felchlin),Ecuador,636,2011,0.72,Switzerland,4.0,Ecuador,46.82,8.23,35,rare,Average Amount,-78.1834,-1.8312
180,180,187,Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,0.7,Switzerland,3.25,Venezuela,46.82,8.23,35,rare,Average Amount,-66.5897,6.4238
181,181,188,Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,0.74,Switzerland,3.25,Venezuela,46.82,8.23,35,rare,Average Amount,-66.5897,6.4238
182,182,189,Beschle (Felchlin),"Java, Grand Cru",508,2010,0.64,Switzerland,3.5,Indonesia,46.82,8.23,35,rare,Light Amount,113.9213,-0.7893
183,183,190,Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,0.72,Switzerland,3.5,Venezuela,46.82,8.23,35,rare,Average Amount,-66.5897,6.4238
184,184,191,Bisou,"Nicaragua, American style",1482,2015,0.76,U.S.A.,2.5,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
185,185,192,Bisou,"San Andres, American style",1486,2015,0.76,U.S.A.,2.5,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
186,186,193,Bisou,"San Andres, silk",1486,2015,0.78,U.S.A.,2.5,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
187,187,194,Bisou,Belize,1486,2015,0.86,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,High Amount,-88.4977,17.1899
188,188,195,Bittersweet Origins,Ghana,963,2012,0.72,U.S.A.,3.5,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
189,189,196,Bittersweet Origins,"Bali, Singaraja",478,2010,0.75,U.S.A.,3.25,Indonesia,37.09,-95.71,738,most common,Average Amount,113.9213,-0.7893
190,190,197,Bittersweet Origins,2009 Hapa Nibby,502,2010,0.7,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
191,191,198,Bittersweet Origins,"Bali, Singaraja",558,2010,0.65,U.S.A.,2.75,Indonesia,37.09,-95.71,738,most common,Average Amount,113.9213,-0.7893
192,192,199,Bittersweet Origins,"Sambirano, 2009",565,2010,0.7,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
193,193,200,Bittersweet Origins,"Ocumare, prototype",565,2010,0.78,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
194,194,201,Bittersweet Origins,Puerto Plata,414,2009,0.75,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
195,195,202,Bittersweet Origins,Puerto Plata,414,2009,0.65,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
196,196,203,Bittersweet Origins,Sambirano,423,2009,0.75,U.S.A.,3.25,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
197,197,204,Bittersweet Origins,Sambirano,431,2009,0.65,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
198,198,205,Bittersweet Origins,Sambirano,233,2008,0.71,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
199,199,206,Bittersweet Origins,Bocas del Toro,233,2008,0.75,U.S.A.,3.5,Panama,37.09,-95.71,738,most common,Average Amount,-80.7821,8.537981
200,200,207,Bittersweet Origins,Puerto Plata,233,2008,0.68,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
201,201,208,Bittersweet Origins,Ankasa,256,2008,0.7,U.S.A.,3.0,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
202,202,209,Black Mountain,La Red,256,2008,0.7,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
203,203,210,Black Mountain,Carenero Superior,256,2008,0.7,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
204,204,211,Black Mountain,Matiguas,256,2008,0.7,U.S.A.,3.0,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
205,205,212,Black River (A. Morin),Blue Mountain Region,1331,2014,0.7,U.K.,2.75,Jamaica,55.37,-1.17,95,somewhat rare,Average Amount,-77.2975,18.1096
206,206,213,Blanxart,"Congo, Grand Cru",1046,2013,0.82,Spain,3.5,Congo,40.46,-3.7,21,extra rare,High Amount,23.656,-4.0383
207,207,215,Blue Bandana,"Akesson's E., Sambirano V.",1740,2016,0.82,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,High Amount,46.8691,-18.7669
208,208,216,Blue Bandana,Lachua,1752,2016,0.75,U.S.A.,2.75,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835
209,209,217,Blue Bandana,Kokoa Kamili,1752,2016,0.75,U.S.A.,3.5,Tanzania,37.09,-95.71,738,most common,Average Amount,34.8888,-6.369028
210,210,218,Blue Bandana,Zorzal Reserva,1756,2016,0.75,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
211,211,219,Blue Bandana,Guatemala,911,2012,0.7,U.S.A.,3.5,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835
212,212,220,Blue Bandana,Madagascar,911,2012,0.7,U.S.A.,3.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
213,213,221,Bonnat,Selva Maya,1912,2016,0.75,France,3.5,Mexico,46.6,2.21,144,somewhat common,Average Amount,-102.5528,23.6345
214,214,222,Bonnat,Kaori,1339,2014,0.75,France,4.0,Brazil,46.6,2.21,144,somewhat common,Average Amount,-51.9253,-14.235
215,215,223,Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,0.75,France,3.25,Dominican Republic,46.6,2.21,144,somewhat common,Average Amount,-70.1627,18.7357
216,216,224,Bonnat,Surfin,1418,2014,0.65,France,3.75,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
217,217,225,Bonnat,Maragnam,1038,2013,0.75,France,3.5,Brazil,46.6,2.21,144,somewhat common,Average Amount,-51.9253,-14.235
218,218,226,Bonnat,Gabon,1042,2013,0.75,France,3.25,Gabon,46.6,2.21,144,somewhat common,Average Amount,11.6094,-0.8037
219,219,227,Bonnat,Cuba,629,2011,0.75,France,3.5,Cuba,46.6,2.21,144,somewhat common,Average Amount,-77.7812,21.5218
220,220,228,Bonnat,"Cusco, Cacao Cusco",629,2011,0.75,France,3.5,Peru,46.6,2.21,144,somewhat common,Average Amount,-75.0152,-9.189967
221,221,229,Bonnat,Piura Blanco,629,2011,0.75,France,3.5,Peru,46.6,2.21,144,somewhat common,Average Amount,-75.0152,-9.189967
222,222,230,Bonnat,Libanio,629,2011,0.75,France,3.75,Brazil,46.6,2.21,144,somewhat common,Average Amount,-51.9253,-14.235
223,223,231,Bonnat,Haiti,629,2011,0.75,France,4.0,Haiti,46.6,2.21,144,somewhat common,Average Amount,-72.2852,18.9712
224,224,232,Bonnat,"Madagascar, 100% criollo",629,2011,0.75,France,4.0,Madagascar,46.6,2.21,144,somewhat common,Average Amount,46.8691,-18.7669
225,225,233,Bonnat,Juliana,672,2011,0.75,France,3.5,Brazil,46.6,2.21,144,somewhat common,Average Amount,-51.9253,-14.235
226,226,234,Bonnat,Jamaique,761,2011,0.75,France,3.25,Jamaica,46.6,2.21,144,somewhat common,Average Amount,-77.2975,18.1096
227,227,235,Bonnat,Ivory Coast,331,2009,0.75,France,3.0,Ivory Coast,46.6,2.21,144,somewhat common,Average Amount,-5.5471,7.539989
228,228,236,Bonnat,"Porcelana, Apotequil",336,2009,0.75,France,2.75,Peru,46.6,2.21,144,somewhat common,Average Amount,-75.0152,-9.189967
229,229,237,Bonnat,"Porcelana, Tabasco, Marfil de Blanco",336,2009,0.75,France,3.0,Mexico,46.6,2.21,144,somewhat common,Average Amount,-102.5528,23.6345
230,230,238,Bonnat,"Xoconusco, cacao Real",395,2009,0.75,France,3.0,Mexico,46.6,2.21,144,somewhat common,Average Amount,-102.5528,23.6345
231,231,239,Bonnat,"Porcelana, Venezuela",199,2008,0.75,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
232,232,240,Bonnat,Equateur,123,2007,0.75,France,2.5,Ecuador,46.6,2.21,144,somewhat common,Average Amount,-78.1834,-1.8312
233,233,241,Bonnat,Trinite,24,2006,0.75,France,3.75,Caribbean,46.6,2.21,144,somewhat common,Average Amount,-75.0,18.0
234,234,242,Bonnat,"Ocumare, Puerto Cabello",32,2006,0.75,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
235,235,243,Bonnat,"Maracaibo, El Rosario",48,2006,0.75,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
236,236,244,Bonnat,Madagascar,75,2006,0.75,France,4.0,Madagascar,46.6,2.21,144,somewhat common,Average Amount,46.8691,-18.7669
237,237,246,Bonnat,Ceylan,81,2006,0.75,France,3.0,Sri Lanka,46.6,2.21,144,somewhat common,Average Amount,80.7718,7.8731
238,238,247,Bonnat,Chuao,81,2006,0.75,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
239,239,248,Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",316,2009,0.77,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
240,240,249,Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",341,2009,1.0,Ecuador,1.5,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
241,241,250,Bowler Man,Maya Mountain,1267,2014,0.7,U.S.A.,2.75,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
242,242,251,Bowler Man,Conacado,1271,2014,0.7,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
243,243,252,Brasstown aka It's Chocolate,"Guasare, Zulia Prov.",1868,2016,0.7,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
244,244,253,Brasstown aka It's Chocolate,"O'payo, Waslala",1868,2016,0.7,U.S.A.,3.75,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
245,245,254,Brasstown aka It's Chocolate,Conacado,1462,2015,0.68,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
246,246,255,Brasstown aka It's Chocolate,Maya Mountain,1255,2014,0.7,U.S.A.,3.75,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
247,247,256,Brasstown aka It's Chocolate,Chuao,1355,2014,0.7,U.S.A.,4.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
248,248,257,Brasstown aka It's Chocolate,Cooproagro,1125,2013,0.72,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
249,249,258,Brasstown aka It's Chocolate,"Camino Verde, Guayas",1125,2013,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
250,250,259,Brasstown aka It's Chocolate,Ghana,1129,2013,0.75,U.S.A.,3.5,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
251,251,260,Brasstown aka It's Chocolate,"Chuao, Mantuano blend",1129,2013,0.85,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,High Amount,-66.5897,6.4238
252,252,261,Brazen,Elvesia P.,1514,2015,0.6,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Light Amount,-70.1627,18.7357
253,253,262,Brazen,Elvesia P.,1514,2015,0.8,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,High Amount,-70.1627,18.7357
254,254,263,Brazen,"Alta Verapaz, 2014",1514,2015,0.7,U.S.A.,3.5,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835
255,255,264,Brazen,Ambolikapiky P.,1518,2015,0.8,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,High Amount,46.8691,-18.7669
256,256,265,Brazen,Maya Mountain,1518,2015,0.8,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,High Amount,-88.4977,17.1899
257,257,266,Brazen,Ambolikapkly P.,1518,2015,0.6,U.S.A.,3.25,Madagascar,37.09,-95.71,738,most common,Light Amount,46.8691,-18.7669
258,258,267,Breeze Mill,Jamaica,1149,2013,0.7,U.S.A.,3.0,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
259,259,268,Bright,Somia Plantation,1231,2014,0.72,Australia,3.0,Madagascar,-25.27,133.78,46,rare,Average Amount,46.8691,-18.7669
260,260,269,Bright,Marabel Farms,1231,2014,0.7,Australia,3.5,Dominican Republic,-25.27,133.78,46,rare,Average Amount,-70.1627,18.7357
261,261,270,Bright,"Camino Verde, Balao, Guayas",1231,2014,0.72,Australia,3.5,Ecuador,-25.27,133.78,46,rare,Average Amount,-78.1834,-1.8312
262,262,271,Bright,Gran Couva,1235,2014,0.68,Australia,2.75,Trinidad,-25.27,133.78,46,rare,Average Amount,-61.2225,10.6918
263,263,272,Britarev,Ecuador,1638,2015,0.7,Russia,3.25,Ecuador,61.52,105.32,1,extra rare,Average Amount,-78.1834,-1.8312
264,264,273,Bronx Grrl Chocolate,Dominican Republic,1181,2013,0.68,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
265,265,274,Burnt Fork Bend,Trinidad,1299,2014,0.72,U.S.A.,3.25,Trinidad,37.09,-95.71,738,most common,Average Amount,-61.2225,10.6918
266,266,275,Burnt Fork Bend,Mindo,1299,2014,0.72,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
267,267,276,Burnt Fork Bend,Belize,1303,2014,0.72,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
268,268,278,Burnt Fork Bend,"Ecuador, Bob Bar",1323,2014,0.6,U.S.A.,2.5,Ecuador,37.09,-95.71,738,most common,Light Amount,-78.1834,-1.8312
269,269,279,Cacao Arabuco,Puerto Rico,1606,2015,0.7,Puerto Rico,2.5,Puerto Rico,18.22,-66.59,4,extra rare,Average Amount,-66.5901,18.2208
270,270,280,Cacao Atlanta,Tumbes,1215,2014,0.75,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
271,271,281,Cacao Atlanta,"Dominican Republic, ""Love Bar""",502,2010,0.75,U.S.A.,2.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
272,272,282,Cacao Atlanta,Dominican Republic w/ nibs,502,2010,0.75,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
273,273,283,Cacao Atlanta,Patanemo,600,2010,0.75,U.S.A.,2.25,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
274,274,284,Cacao Barry,Grand 'Anse,1716,2016,0.65,France,3.5,Haiti,46.6,2.21,144,somewhat common,Average Amount,-72.2852,18.9712
275,275,285,Cacao Barry,Santo Domingo,586,2010,0.7,France,3.0,Dominican Republic,46.6,2.21,144,somewhat common,Average Amount,-70.1627,18.7357
276,276,286,Cacao Barry,Tanzania,300,2008,0.75,France,2.0,Tanzania,46.6,2.21,144,somewhat common,Average Amount,34.8888,-6.369028
277,277,287,Cacao Barry,Venezuela,141,2007,0.72,France,2.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
278,278,288,Cacao Barry,Mexico,147,2007,0.66,France,3.0,Mexico,46.6,2.21,144,somewhat common,Average Amount,-102.5528,23.6345
279,279,289,Cacao de Origen,Chuao,1688,2015,0.77,Venezuela,3.5,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
280,280,290,Cacao de Origen,Rio Caribe,1692,2015,0.75,Venezuela,3.25,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
281,281,291,Cacao de Origen,Agua Fria; Sucre region,1391,2014,0.75,Venezuela,2.5,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
282,282,292,Cacao de Origen,Macuare; Miranda; Chloe formula,1391,2014,0.74,Venezuela,3.25,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
283,283,293,Cacao de Origen,"Chuao, Aragua region",1391,2014,0.75,Venezuela,3.5,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
284,284,294,Cacao de Origen,"Chuao, Aragua region",1395,2014,0.7,Venezuela,3.75,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
285,285,295,Cacao de Origin,Hacienda la Trinidad,1668,2015,0.74,Venezuela,3.25,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
286,286,296,Cacao Hunters,Macondo,1816,2016,0.71,Colombia,3.75,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
287,287,297,Cacao Hunters,Perla Negra,1816,2016,0.74,Colombia,3.75,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
288,288,298,Cacao Hunters,Arhuacos,1662,2015,0.72,Colombia,3.75,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
289,289,299,Cacao Hunters,Sierra Nevada,1430,2014,0.64,Colombia,3.5,Colombia,4.57,-74.3,23,extra rare,Light Amount,-74.2973,4.5709
290,290,300,Cacao Hunters,Tumaco,1430,2014,0.7,Colombia,3.5,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
291,291,301,Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",1434,2014,0.69,Colombia,2.75,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
292,292,302,Cacao Hunters,Arauca,1434,2014,0.7,Colombia,3.25,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
293,293,303,Cacao Market,"Jutiapa, lot 050916D",1860,2016,0.7,U.S.A.,3.5,Honduras,37.09,-95.71,738,most common,Average Amount,-86.2419,15.2
294,294,304,Cacao Prieto,"Criollo, Dominican Republic",991,2012,0.72,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
295,295,305,Cacao Prieto,"Dominican Republicm, rustic",641,2011,0.72,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
296,296,306,Cacao Prieto,Dominican Republic,641,2011,0.66,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
297,297,307,Cacao Prieto,"Dominican Republic, rustic",647,2011,0.65,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
298,298,308,Cacao Sampaka,"Mahali, Kasai",1908,2016,0.7,Spain,3.5,Congo,40.46,-3.7,21,extra rare,Average Amount,23.656,-4.0383
299,299,309,Cacao Sampaka,Madagascar,508,2010,0.71,Spain,3.5,Madagascar,40.46,-3.7,21,extra rare,Average Amount,46.8691,-18.7669
300,300,310,Cacao Sampaka,Ecuador,523,2010,0.71,Spain,3.75,Ecuador,40.46,-3.7,21,extra rare,Average Amount,-78.1834,-1.8312
301,301,311,Cacao Sampaka,Papua,523,2010,0.71,Spain,4.0,Papua New Guinea,40.46,-3.7,21,extra rare,Average Amount,147.3257,-6.314993
302,302,312,Cacao Sampaka,Grenada,537,2010,0.71,Spain,3.25,Grenada,40.46,-3.7,21,extra rare,Average Amount,-61.6042,12.1165
303,303,313,Cacao Sampaka,Venezuela,537,2010,0.71,Spain,3.5,Venezuela,40.46,-3.7,21,extra rare,Average Amount,-66.5897,6.4238
304,304,314,Cacao Sampaka,Venezuela,537,2010,0.77,Spain,3.5,Venezuela,40.46,-3.7,21,extra rare,Average Amount,-66.5897,6.4238
305,305,315,Cacao Sampaka,"Porcelana, Tabasco, La Joya",336,2009,0.7,Spain,4.0,Mexico,40.46,-3.7,21,extra rare,Average Amount,-102.5528,23.6345
306,306,316,Cacao Sampaka,"Xoconusco, Chiapas",346,2009,0.7,Spain,4.0,Mexico,40.46,-3.7,21,extra rare,Average Amount,-102.5528,23.6345
307,307,317,Cacao Store,Madagascar,1684,2015,0.7,Japan,3.0,Madagascar,36.2,138.25,17,extra rare,Average Amount,46.8691,-18.7669
308,308,318,Cacao Store,Peru,1684,2015,0.7,Japan,3.25,Peru,36.2,138.25,17,extra rare,Average Amount,-75.0152,-9.189967
309,309,319,Cacao Store,Vietnam,1684,2015,0.7,Japan,3.5,Vietnam,36.2,138.25,17,extra rare,Average Amount,108.2772,14.0583
310,310,320,Cacaosuyo (Theobroma Inversiones),Piura,1173,2013,0.7,Peru,3.25,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
311,311,321,Cacaoyere (Ecuatoriana),Amazonia,237,2008,0.63,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Light Amount,-78.1834,-1.8312
312,312,322,Cacaoyere (Ecuatoriana),Esmeraldas,237,2008,0.71,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
313,313,323,Cacaoyere (Ecuatoriana),Bolivar,245,2008,0.82,Ecuador,2.5,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
314,314,324,Cacaoyere (Ecuatoriana),Pichincha,259,2008,0.91,Ecuador,1.5,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
315,315,325,Callebaut,Grenade,296,2008,0.6,Belgium,2.75,Grenada,50.85,4.47,37,rare,Light Amount,-61.6042,12.1165
316,316,326,Callebaut,Baking,141,2007,0.7,Belgium,1.0,Ecuador,50.85,4.47,37,rare,Average Amount,-78.1834,-1.8312
317,317,327,C-Amaro,Cuba,1442,2014,0.75,Italy,2.5,Cuba,41.87,12.57,54,rare,Average Amount,-77.7812,21.5218
318,318,328,C-Amaro,Dominican Republic,1442,2014,0.72,Italy,3.0,Dominican Republic,41.87,12.57,54,rare,Average Amount,-70.1627,18.7357
319,319,330,C-Amaro,Ecuador,1185,2013,1.0,Italy,3.5,Ecuador,41.87,12.57,54,rare,High Amount,-78.1834,-1.8312
320,320,331,C-Amaro,Venezuela,809,2012,0.8,Italy,3.0,Venezuela,41.87,12.57,54,rare,High Amount,-66.5897,6.4238
321,321,332,C-Amaro,Sao Tome,749,2011,0.78,Italy,2.25,Sao Tome,41.87,12.57,54,rare,Average Amount,6.6131,0.1864
322,322,333,C-Amaro,Trinidad,765,2011,0.7,Italy,2.5,Trinidad,41.87,12.57,54,rare,Average Amount,-61.2225,10.6918
323,323,334,Cao,Porcelana,1804,2016,0.75,U.S.A.,2.5,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
324,324,335,Cao,Tanzania,1804,2016,0.73,U.S.A.,2.75,Tanzania,37.09,-95.71,738,most common,Average Amount,34.8888,-6.369028
325,325,336,Cao,"Porcelana, Batch 5163",1804,2016,0.7,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
326,326,337,Cao,Bolivia,1808,2016,0.75,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
327,327,338,Cao,Brazil,1808,2016,0.7,U.S.A.,3.25,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235
328,328,339,Caoni (Tulicorp),Esmeraldas,237,2008,0.77,Ecuador,2.0,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
329,329,340,Caoni (Tulicorp),Manabi,237,2008,0.77,Ecuador,2.5,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
330,330,341,Caoni (Tulicorp),Los Rios,245,2008,0.77,Ecuador,2.75,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
331,331,342,Caoni (Tulicorp),Manabi,266,2008,0.55,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,Light Amount,-78.1834,-1.8312
332,332,343,Caoni (Tulicorp),Los Rios,269,2008,0.55,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,Light Amount,-78.1834,-1.8312
333,333,344,Caoni (Tulicorp),Esmeraldas,269,2008,0.55,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Light Amount,-78.1834,-1.8312
334,334,345,Captain Pembleton,"Saidor Estate, Madang P.",1263,2014,0.7,New Zealand,3.5,Papua New Guinea,-40.9,174.89,17,extra rare,Average Amount,147.3257,-6.314993
335,335,346,Captain Pembleton,Kulili Estate,1263,2014,0.7,New Zealand,3.75,Papua New Guinea,-40.9,174.89,17,extra rare,Average Amount,147.3257,-6.314993
336,336,347,Caribeans,"Antigua, Special Reserve",1582,2015,0.72,Costa Rica,3.5,Guatemala,9.75,-84.07,9,extra rare,Average Amount,-90.2308,15.7835
